id,magnitude,location,date,longitude,latitude,depth
ci3323142,2.87,"7km ENE of Coso Junction, CA",10/6/1950,-117.8705,36.0651667,1
ci3323143,2.36,"4km NNE of Coso Junction, CA",10/6/1950,-117.9293333,36.0786667,6
ci3323144,2.11,"2km ENE of Coso Junction, CA",10/7/1950,-117.9251667,36.0523333,6
iscgem895898,5.47,"45 km ESE of Kishtw?r, India",10/7/1950,76.24,33.197,15
ci3342515,2.78,"7km NNE of Banning, CA",10/7/1950,-116.8525,33.9861667,6
iscgem895901,7.3,"55 km S of Ambon, Indonesia",10/8/1950,128.233,-4.199,20
iscgem895902,6.35,"3 km NE of Shi Yomi, India",10/8/1950,94.401,28.55,25
ci3323146,3.48,"62km WSW of San Nicolas Is., CA",10/8/1950,-120.1155,33.0096667,6
iscgemsup895906,,northern Mid-Atlantic Ridge,10/8/1950,-41.015,31.858,15
ushis1717,4.6,"55 km SW of Ferndale, California",10/8/1950,-124.8,40.283,
iscgem895910,6.2,"111 km SE of Kokopo, Papua New Guinea",10/8/1950,152.83,-5.177,15
ci3323147,2.82,"10km NNE of Johannesburg, CA",10/9/1950,-117.5885,35.4496667,6
ci3323148,2.58,"6km SE of Agoura Hills, CA",10/9/1950,-118.7186667,34.1045,6
ci3323149,1.91,"7km W of Malibu, CA",10/9/1950,-118.8873333,33.9951667,6
iscgemsup895918,,"49 km WNW of Te Anau, New Zealand",10/11/1950,167.185,-45.182,15
iscgemsup895920,,"183 km SW of Río Grande, Panama",10/11/1950,-82.309,6.379,15
ci3323150,2.29,"16km S of Gorman, CA",10/11/1950,-118.861,34.6491667,6
ci3323153,2.41,"7km NE of Cabazon, CA",10/12/1950,-116.7341667,33.9645,6
iscgemsup895924,,"161 km SSE of Ambon, Indonesia",10/13/1950,128.552,-5.108,15
ci3323154,2.31,"2km WSW of Mira Loma, CA",10/14/1950,-117.539,33.9845,10
ci3323155,2.38,"17km NNE of Big Bear City, CA",10/15/1950,-116.7888333,34.405,6
ci3323156,3.02,"6km SE of Idyllwild, CA",10/15/1950,-116.6728333,33.7046667,6.28
ci3323159,3.73,"45km NE of Ensenada, B.C., MX",10/15/1950,-116.3535,32.203,6
iscgem895933,6.22,"20 km S of Honiara, Solomon Islands",10/15/1950,159.971,-9.622,35
ci3323161,2.76,"32km SSW of Ocotillo, CA",10/16/1950,-116.0883333,32.4553333,6
ci3323162,3.55,"14km NE of Niland, CA",10/16/1950,-115.3971667,33.313,6
ci3323164,3.42,"10km E of Niland, CA",10/16/1950,-115.4173333,33.2525,6
iscgemsup895936,,"16 km N of Querecotillo, Peru",10/16/1950,-80.659,-4.692,60
iscgem895938,5.53,"21 km NE of P?sigh?t, India",10/16/1950,95.457,28.22,25
ushis1718,4.5,"34 km ENE of Austin, Nevada",10/17/1950,-116.69,39.6,
iscgemsup895942,,"24 km ESE of Bijagua, Costa Rica",10/17/1950,-84.849,10.663,160
iscgemsup895943,,"210 km WSW of Masachapa, Nicaragua",10/17/1950,-88.193,10.86,50
iscgemsup895944,,"153 km WNW of Sola, Vanuatu",10/18/1950,166.194,-13.472,15
iscgem895945,5.69,"24 km W of Jacó, Costa Rica",10/18/1950,-84.85,9.607,15
ci10086250,3.21,"80km SSE of San Clemente Is. (SE tip), CA",10/18/1950,-118.1658333,32.119,6
ci10086254,3.21,"97km S of San Clemente Is. (SE tip), CA",10/18/1950,-118.2246667,31.9528333,6
iscgemsup895947,,"0 km WNW of Oberkurzheim, Austria",10/19/1950,14.575,47.236,15
iscgemsup895948,,"3 km E of Oberzeiring, Austria",10/19/1950,14.533,47.254,15
iscgemsup895949,,Virgin Islands,10/19/1950,-64.642,19.478,15
iscgem895950,6.13,south of the Kermadec Islands,10/19/1950,-177.713,-33.5,15
ci3323179,3.14,"8km NNE of Inyokern, CA",10/20/1950,-117.7941667,35.7196667,6
ci3323181,2.65,"10km NNW of Yucca Valley, CA",10/20/1950,-116.4853333,34.1926667,6
iscgemsup895953,,"143 km N of Cruz Bay, U.S. Virgin Islands",10/20/1950,-64.605,19.614,15
ci3323182,3.32,"12km WSW of San Joaquin, CA",10/20/1950,-120.3185,36.5805,6
iscgem895954,6.33,"6 km E of Neiafu, Tonga",10/21/1950,-173.928,-18.641,45
iscgemsup895956,,"182 km SSW of Barra de Navidad, Mexico",10/21/1950,-105.492,17.754,15
iscgem895957,6.2,"232 km SSW of Barra de Navidad, Mexico",10/21/1950,-105.424,17.228,15
ci3323183,1.94,"3km SE of Pedley, CA",10/22/1950,-117.451,33.9595,0.73
iscgemsup895960,,"37 km SSE of Palekastro, Greece",10/22/1950,26.428,34.895,15
ci3323184,2.43,"9km ENE of Julian, CA",10/22/1950,-116.5146667,33.1028333,3
ci3323185,2.9,"12km NNE of Ocotillo Wells, CA",10/23/1950,-116.1005,33.2523333,6
ushis1719,4.5,"37 km W of Austin, Nevada",10/23/1950,-117.5,39.5,
iscgem895966,7.17,"1 km NNW of Champerico, Guatemala",10/24/1950,-91.917,14.31,65.3
ci3323186,2.1,"5km SSE of Loma Linda, CA",10/24/1950,-117.2441667,34.0085,16.74
iscgem895968,6.2,"26 km ESE of Champerico, Guatemala",10/24/1950,-91.688,14.188,65
iscgemsup895969,,"12 km SSE of Génova, Guatemala",10/24/1950,-91.81,14.514,80
iscgem895973,5.95,"25 km SSE of Champerico, Guatemala",10/24/1950,-91.857,14.073,65
iscgem895976,5.96,"22 km SSW of Champerico, Guatemala",10/24/1950,-91.982,14.101,45
iscgemsup895977,,south of the Kermadec Islands,10/24/1950,-177.884,-33.024,15
iscgemsup895979,,"9 km E of Champerico, Guatemala",10/24/1950,-91.828,14.298,65
iscgemsup895982,,"0 km ENE of Sankt Peter ob Judenburg, Austria",10/24/1950,14.593,47.187,10
iscgemsup895987,,"136 km N of Hirara, Japan",10/25/1950,125.3,26.033,117.7
iscgemsup895988,,"65 km WSW of Panguna, Papua New Guinea",10/25/1950,154.909,-6.466,45
iscgem895990,6.01,south of the Kermadec Islands,10/26/1950,-177.879,-32.785,15
iscgemsup895991,,"261 km SSE of Isangel, Vanuatu",10/26/1950,170.601,-21.551,70
iscgem895993,6.3,south of the Kermadec Islands,10/26/1950,-177.369,-32.73,15
iscgemsup895995,,"24 km SSW of Port-Olry, Vanuatu",10/28/1950,166.976,-15.244,35
ci3323187,2.39,"22km SSE of San Pedro, CA",10/28/1950,-118.2455,33.5415,6
iscgemsup895997,,Kermadec Islands region,10/28/1950,-177.767,-31.61,15
iscgemsup895998,,"11 km WNW of Champerico, Guatemala",10/29/1950,-92.015,14.315,60
iscgem896000,5.96,"6 km NE of Duli?gaon, India",10/29/1950,95.354,27.419,25
ci3323188,2.63,"6km N of Nuevo, CA",10/30/1950,-117.1541667,33.8511667,10.52
ci3323191,2.47,"1km ESE of Lake Henshaw, CA",10/30/1950,-116.7536667,33.2386667,3.59
iscgemsup896002,,"124 km NNE of Hihifo, Tonga",10/30/1950,-173.268,-14.95,10
iscgem896003,5.7,"12 km S of Sarupathar, India",10/30/1950,96.81,26.095,25
iscgemsup896004,,"5 km E of Ocuviri, Peru",10/30/1950,-70.859,-15.111,175
ci3323192,2.81,"3km NNW of Calimesa, CA",10/31/1950,-117.0625,34.01,16.37
iscgem896006,5.69,"258 km NNW of Qamdo, China",10/31/1950,95.851,33.173,15
iscgemsup896014,,"6 km SSW of Belén, Costa Rica",11/1/1950,-85.602,10.349,35
ci3323195,2.8,"4km E of Calimesa, CA",11/2/1950,-117.0121667,33.9938333,11.88
ci3323196,3.74,"28km NE of Ensenada, B.C., MX",11/2/1950,-116.4276667,32.0656667,6
ci3323198,2.67,"7km S of Bakersfield, CA",11/2/1950,-119.0415,35.2966667,6
iscgem896017,5.91,"39 km ENE of Hualien City, Taiwan",11/2/1950,121.962,24.106,15
iscgem896018,7.7,Banda Sea,11/2/1950,129.183,-6.823,199.7
iscgemsup896020,,"192 km NE of Lospalos, Timor Leste",11/3/1950,128.301,-7.367,125
iscgem896021,5.62,"88 km SSE of Qamdo, China",11/3/1950,97.396,30.353,15
ci3323200,2.51,"7km WSW of Lamont, CA",11/4/1950,-118.9901667,35.2436667,6
ci3323201,2.66,"10km WSW of Garnet, CA",11/4/1950,-116.646,33.8841667,16.37
iscgemsup896023,,"55 km NNE of Port-Olry, Vanuatu",11/4/1950,167.275,-14.578,136.4
ci3323257,2.85,"32km SE of Twentynine Palms, CA",11/5/1950,-115.8396667,33.9308333,6
ci3323258,3.22,"9km ESE of Calipatria, CA",11/5/1950,-115.4206667,33.097,6
ci3323260,3.34,"3km N of Holtville, CA",11/5/1950,-115.3845,32.8345,6
iscgem896027,5.87,"35 km SW of Champerico, Guatemala",11/6/1950,-92.156,14.078,35
iscgem896028,6.67,"46 km SSE of Anan, Japan",11/6/1950,134.754,33.504,25
ci3323263,2.97,"32km SE of Twentynine Palms, CA",11/6/1950,-115.7993333,33.9601667,6
ci3323264,3.7,"70km SW of Alamo, NV",11/7/1950,-115.6991667,36.907,6
ci3342249,4.34,"43km ESE of San Clemente Is. (SE tip), CA",11/7/1950,-117.9456667,32.6228333,6
iscgem896031,6.27,"123 km SSE of Panguna, Papua New Guinea",11/7/1950,156.007,-7.302,35
ci3342250,2.66,"7km SW of Huntington Beach, CA",11/7/1950,-118.046,33.6445,6
ci3342252,2.63,"4km NNW of Las Flores, CA",11/7/1950,-118.6528333,34.0686667,4
ci3342254,1.79,"6km NE of Simi Valley, CA",11/7/1950,-118.6816667,34.3048333,6
ci3342255,2.01,"10km NNW of Chatsworth, CA",11/7/1950,-118.6538333,34.3395,6
ci3342256,2.15,"0km NNE of Simi Valley, CA",11/7/1950,-118.7366667,34.2746667,6
ci3342257,2.05,"4km SE of Oak Park, CA",11/8/1950,-118.7253333,34.1575,6
ci3342259,1.49,"4km NNE of Simi Valley, CA",11/8/1950,-118.7216667,34.3058333,6
ci3342260,1.73,"4km N of Malibu Beach, CA",11/8/1950,-118.6918333,34.0658333,6
iscgem896037,6.64,"17 km ESE of Malango, Solomon Islands",11/8/1950,159.876,-9.729,15
ci3342261,3.05,"5km NNW of Las Flores, CA",11/8/1950,-118.6561667,34.0775,6
ci3342262,2.55,"8km NW of Chatsworth, CA",11/8/1950,-118.6616667,34.314,6
iscgem896044,5.73,"81 km WNW of Mandalgovi, Mongolia",11/9/1950,105.365,46.135,15
ci3342263,2.4,"6km NW of Chatsworth, CA",11/9/1950,-118.6478333,34.2981667,6
ci3342264,2.96,"32km SSE of Fort Irwin, CA",11/10/1950,-116.596,34.9825,6
ci3342265,3.33,"1km S of Morongo Valley, CA",11/10/1950,-116.5791667,34.038,6
iscgem896050,5.94,Revilla Gigedo Islands region,11/10/1950,-109.133,19.02,25
iscgemsup896051,,"231 km W of Hihifo, Tonga",11/10/1950,-175.941,-16.223,340
ci3342266,1.94,"1km WSW of Grand Terrace, CA",11/11/1950,-117.3271667,34.0313333,14.68
ci3342267,2.04,"6km ESE of Ontario, CA",11/11/1950,-117.5741667,34.0258333,6
iscgemsup896053,,"32 km NW of Kandrian, Papua New Guinea",11/11/1950,149.381,-5.962,95
iscgem896054,5.75,Revilla Gigedo Islands region,11/11/1950,-109.821,19.156,25
iscgem896055,5.77,"15 km NW of Sámara, Costa Rica",11/11/1950,-85.64,9.971,25
ci3342268,3.24,"16km S of Gorman, CA",11/12/1950,-118.8613333,34.6521667,15
ci3342269,2.64,"2km SSW of Santa Paula, CA",11/12/1950,-119.0655,34.3328333,15
ci3342270,3.06,"18km S of Gorman, CA",11/12/1950,-118.8498333,34.6315,15
ci3342271,2.75,"1km ESE of Marina del Rey, CA",11/12/1950,-118.44,33.975,1.21
iscgem896062,5.51,"11 km WNW of Mor?nha, India",11/13/1950,94.807,27.233,25
ci3342272,3.42,"17km SE of Twentynine Palms, CA",11/13/1950,-115.962,34.014,6
ci3342273,2.02,"37km SSW of Stovepipe Wells, CA",11/13/1950,-117.2395,36.2776667,6
ci10086266,2.87,"29km NW of Barstow, CA",11/14/1950,-117.2828333,35.048,6
ushis1720,4.6,"17 km NNE of Mineral, California",11/14/1950,-121.5,40.483,
iscgem896067,6.02,"29 km WSW of Kirakira, Solomon Islands",11/14/1950,161.692,-10.602,35
ushis1721,4.5,"17 km NNE of Mineral, California",11/14/1950,-121.5,40.483,
ci3342275,2.65,"15km SE of Anza, CA",11/15/1950,-116.5686667,33.452,4.46
iscgem896073,5.51,"41 km S of Pasni, Pakistan",11/15/1950,63.501,24.89,15
iscgemsup896075,,Mariana Islands region,11/16/1950,146.05,19.126,75
ci3342276,2.96,"4km SW of Baldwin Hills, CA",11/16/1950,-118.4021667,33.9745,10.72
iscgemsup896077,,"150 km SW of Pariaman, Indonesia",11/16/1950,99.004,-1.386,25
iscgem896078,5.69,"50 km W of Myitkyina, Myanmar",11/16/1950,96.895,25.382,15
ci3342277,2.36,"30km SE of Twentynine Palms, CA",11/17/1950,-115.8265,33.9591667,6
ci3342278,2.46,"12km WSW of Morongo Valley, CA",11/17/1950,-116.7098333,34.0123333,6
ci3342279,1.84,"4km SSW of Baldwin Hills, CA",11/17/1950,-118.392,33.9693333,0.19
ci3342280,3.65,"2km NNW of El Segundo, CA",11/17/1950,-118.4218333,33.9351667,1.64
ci3342281,3.15,"30km SE of Twentynine Palms, CA",11/17/1950,-115.8675,33.932,6
iscgem896083,5.69,central Mid-Atlantic Ridge,11/17/1950,-36.256,6.61,15
iscgem896084,6.12,"9 km SE of Hacienda de Cabañas, Mexico",11/18/1950,-100.411,17.03,20
ci3342282,2.62,"20km W of Tecopa, CA",11/18/1950,-116.4448333,35.8186667,6
iscgem896085,5.66,"38 km SE of Darband, Tajikistan",11/18/1950,70.311,38.643,15
ci3342284,3.26,"18km W of Tecopa, CA",11/18/1950,-116.4281667,35.8175,6
ci3342285,1.74,"2km N of Chino Hills, CA",11/19/1950,-117.7575,34.0078333,6
ci3342286,1.94,"4km SSE of Mentone, CA",11/19/1950,-117.1191667,34.0415,6
ci3342287,3.04,"11km NW of Yucca Valley, CA",11/19/1950,-116.5125,34.191,6
ci3342288,2.57,"14km NNW of Yucca Valley, CA",11/19/1950,-116.4878333,34.232,6
iscgem896091,5.56,"86 km SSE of Karakenja, Tajikistan",11/20/1950,71.91,38.518,15
ci3342289,1.92,"5km ESE of Calimesa, CA",11/20/1950,-117.0041667,33.9745,1.96
ci3342290,1.56,"3km NE of Fontana, CA",11/20/1950,-117.4376667,34.1218333,4.9
ci3342291,2.32,"19km NE of Thousand Palms, CA",11/20/1950,-116.2238333,33.9206667,6
iscgemsup896093,,east of the South Sandwich Islands,11/20/1950,-18.996,-60.5,15
iscgemsup896094,,"101 km NNW of Hayuliang, India",11/21/1950,95.979,28.836,25
iscgem896096,5.64,"45 km SE of Darband, Tajikistan",11/22/1950,70.336,38.578,15
iscgem896100,6.23,"59 km S of Adak, Alaska",11/22/1950,-176.472,51.348,30.2
ci3342292,1.56,"6km NE of Coso Junction, CA",11/24/1950,-117.8965,36.0855,6
ci3342293,1.47,"4km SSW of Coso Junction, CA",11/24/1950,-117.97,36.0086667,6
iscgem896104,6.17,"94 km ENE of Hihifo, Tonga",11/24/1950,-172.967,-15.657,35
iscgem896105,6.19,"140 km SSW of Lotofag?, Samoa",11/25/1950,-172.546,-15.05,15
ci3342294,1.64,"0km ESE of Panorama City, CA",11/25/1950,-118.446,34.2208333,10
iscgemsup896106,,"122 km SSW of Lotofag?, Samoa",11/25/1950,-172.351,-14.973,15
ci3342295,1.87,"22km WNW of Searles Valley, CA",11/25/1950,-117.6316667,35.8395,6
ci3342296,2.16,"13km NE of Inyokern, CA",11/25/1950,-117.7148333,35.7375,6
ci3342298,2.07,"2km SE of Coso Junction, CA",11/25/1950,-117.9308333,36.0343333,6
ci3342299,1.45,"12km ESE of Coso Junction, CA",11/25/1950,-117.82,36.0185,6
ci3342300,3.06,"7km SE of Ocotillo Wells, CA",11/26/1950,-116.0888333,33.0908333,6
iscgemsup896107,,"20 km SW of S?nah, Iraq",11/26/1950,42.851,36.697,15
ci3342303,2.96,"16km NE of Barstow, CA",11/26/1950,-116.8826667,34.9828333,6
ci3342305,2.46,"22km WSW of Little Lake, CA",11/26/1950,-118.1348333,35.8785,6
ci3342308,2.21,"6km SE of Ontario, CA",11/26/1950,-117.5768333,34.0203333,5.93
ci3342310,2.51,"17km NE of Apple Valley, CA",11/26/1950,-117.0693333,34.6186667,0.01
ci3342312,1.93,"6km SSE of Ontario, CA",11/26/1950,-117.5985,34.0078333,4.31
ci3342313,2.24,"22km E of Coso Junction, CA",11/26/1950,-117.7056667,36.0708333,6
ci3342315,2.53,"29km SSE of Twentynine Palms, CA",11/26/1950,-115.9146667,33.9163333,6
ci3342316,2.57,"17km NE of Coso Junction, CA",11/27/1950,-117.8151667,36.1546667,6
ci3342318,2.2,"22km ENE of Little Lake, CA",11/27/1950,-117.6858333,36.0283333,6
iscgemsup896108,,"137 km SSW of Gataivai, Samoa",11/27/1950,-172.682,-14.979,15
ci3342329,2.85,"5km SSE of Maricopa, CA",11/28/1950,-119.3828333,35.0126667,6
iscgemsup896111,5.36,"6 km NE of Kepsut, Turkey",11/29/1950,28.21,39.732,15
iscgemsup896113,,"34 km E of Ambon, Indonesia",11/30/1950,128.489,-3.663,25
ci3342334,2.42,"17km S of Rancho Palos Verdes, CA",11/30/1950,-118.3761667,33.5911667,6
ci3342340,2.39,"26km SW of Laguna Beach, CA",12/1/1950,-117.9905,33.3815,6
iscgem896115,6.75,northern Mid-Atlantic Ridge,12/1/1950,-47.219,14.173,17.5
iscgemsup896117,,"96 km WNW of Copiapó, Chile",12/2/1950,-71.175,-26.941,60
iscgemsup896118,,"33 km W of Tarauacá, Brazil",12/2/1950,-71.073,-8.144,643.3
iscgemsup896119,,"84 km NNW of Port-Vila, Vanuatu",12/3/1950,168.156,-16.985,15
iscgem896121,7.9,"99 km SW of Port-Vila, Vanuatu",12/3/1950,167.654,-18.373,30
iscgem896131,6.09,"85 km NNE of P?sigh?t, India",12/3/1950,95.686,28.767,25
iscgem896132,6.22,"76 km W of Port-Vila, Vanuatu",12/3/1950,167.602,-17.838,15.8
iscgemsup896139,,"37 km SSE of Jurm, Afghanistan",12/4/1950,71.018,36.561,105
iscgem896144,6.23,"77 km WSW of Port-Vila, Vanuatu",12/4/1950,167.62,-17.944,25
ci3342341,2.87,"18km NW of Inyokern, CA",12/4/1950,-117.959,35.7598333,6
ci3342345,2.01,"9km ESE of Aguanga, CA",12/4/1950,-116.7753333,33.4166667,0.06
iscgemsup896148,,"167 km ESE of Kokopo, Papua New Guinea",12/5/1950,153.665,-4.93,78.3
iscgemsup896149,,"135 km SSW of Lakatoro, Vanuatu",12/5/1950,167.019,-17.267,15
ci3342346,1.78,"6km N of Fontana, CA",12/5/1950,-117.4585,34.1513333,16.58
iscgemsup896156,,"145 km W of Port-Vila, Vanuatu",12/5/1950,166.95,-17.891,15
iscgemsup896157,,"86 km WSW of Port-Vila, Vanuatu",12/6/1950,167.536,-17.978,20
iscgem896158,6.02,"82 km SE of Koshima, Japan",12/6/1950,131.2,29.77,25
iscgemsup896160,,"179 km SW of Lakatoro, Vanuatu",12/7/1950,166.479,-17.448,13.4
ci3342347,2.71,"17km WNW of Olancha, CA",12/7/1950,-118.1821667,36.3413333,12.11
ci3342349,2.36,"17km WNW of Olancha, CA",12/7/1950,-118.1851667,36.337,12.99
ci3342353,3.72,"8km SW of Los Algodones, B.C., MX",12/7/1950,-114.7993333,32.6493333,6
ci3342361,4.11,"26km ESE of Estacion Coahuila, B.C., MX",12/7/1950,-114.758,32.0808333,6
ci3342362,3.11,"22km S of Alberto Oviedo Mota, B.C., MX",12/7/1950,-115.1981667,32.0293333,6
ci3342363,2.87,"26km SW of Bodfish, CA",12/7/1950,-118.71,35.4296667,6
ci3342364,2.84,"30km E of Primo Tapia, B.C., MX",12/7/1950,-116.6001667,32.2691667,6
ci3342365,2.22,"6km NE of Fontana, CA",12/7/1950,-117.425,34.1385,12.33
ci3342368,2.76,"33km E of Primo Tapia, B.C., MX",12/8/1950,-116.5693333,32.2725,6
ci3342369,2.91,"26km SW of Bodfish, CA",12/8/1950,-118.7238333,35.4468333,6
ci3342370,2.53,"24km NE of Lamont, CA",12/8/1950,-118.7536667,35.4261667,6
iscgemsup896166,,"79 km E of Hihifo, Tonga",12/8/1950,-173.056,-15.994,15
ci3342371,2.19,"1km WSW of Florence-Graham, CA",12/9/1950,-118.2561667,33.965,14.25
ci3342382,2.16,"2km NNW of Redlands, CA",12/9/1950,-117.1876667,34.0681667,15.92
ci3342383,1.79,"15km WSW of Manhattan Beach, CA",12/9/1950,-118.5705,33.8531667,6
iscgem896170,8.2,"121 km SSE of San Pedro de Atacama, Chile",12/10/1950,-67.912,-23.977,113.9
ci3342384,2.04,"3km E of Lennox, CA",12/10/1950,-118.324,33.9348333,0
ci3342387,2.01,"1km S of El Segundo, CA",12/10/1950,-118.4186667,33.908,0.02
iscgem896171,6.31,"29 km ESE of Santiago, Peru",12/10/1950,-75.472,-14.305,61.5
ci3342388,3.28,"10km NNW of Borrego Springs, CA",12/10/1950,-116.4056667,33.339,6
iscgemsup896176,,"67 km WNW of Port-Vila, Vanuatu",12/10/1950,167.761,-17.441,15
iscgemsup896178,,"Kermadec Islands, New Zealand",12/10/1950,-178.814,-29.082,298.4
ci3342389,2.28,"6km S of Anza, CA",12/11/1950,-116.6726667,33.4996667,0.38
ci3342390,2.46,"22km NNE of Apple Valley, CA",12/11/1950,-117.0648333,34.6665,0.01
iscgemsup896179,,"53 km SSE of San Pedro de Atacama, Chile",12/11/1950,-68.076,-23.381,160
ci3342392,2.77,"8km E of Arvin, CA",12/11/1950,-118.7411667,35.222,6
iscgemsup896182,,"29 km NW of Tarauacá, Brazil",12/11/1950,-70.983,-8.003,644.5
ci3342393,1.99,"10km ESE of Anza, CA",12/12/1950,-116.5731667,33.5246667,0.16
ci3342394,2.09,"2km NW of Lake Arrowhead, CA",12/13/1950,-117.1983333,34.2593333,0.99
ci3342398,2.44,"36km SE of Twentynine Palms, CA",12/13/1950,-115.844,33.8795,6
ci3342400,2.35,"37km WNW of Desert Center, CA",12/13/1950,-115.7388333,33.892,6
ci3342403,2.39,"32km SE of Twentynine Palms, CA",12/13/1950,-115.814,33.9441667,6
ci3342404,2.89,"10km SSE of Anza, CA",12/13/1950,-116.641,33.468,3.07
iscgemsup896184,,"131 km E of Isangel, Vanuatu",12/14/1950,170.539,-19.578,35
iscgem896185,7.8,"159 km W of Pangai, Tonga",12/14/1950,-175.874,-19.705,215.9
ushis1724,4.5,"6 km NNE of Doyle, California",12/14/1950,-120.067,40.083,
ushis1725,5.6,"6 km NNE of Doyle, California",12/14/1950,-120.067,40.083,
ci3342405,4.27,"15km SSW of Bakersfield, CA",12/14/1950,-119.0801667,35.2318333,6
iscgem896193,7.1,"0 km SW of Igualapa, Mexico",12/14/1950,-98.482,16.739,35
iscgemsup896195,,"Volcano Islands, Japan region",12/15/1950,142.206,23.557,100
ci3342406,2.55,"22km ENE of Oildale, CA",12/16/1950,-118.7831667,35.4758333,6
iscgemsup896197,,"288 km W of Bandon, Oregon",12/16/1950,-127.893,43.672,15
iscgem896198,5.45,"44 km SSW of Barra de Tecoanapa, Mexico",12/17/1950,-98.836,16.12,15
ci3342408,2.51,"6km NW of Lebec, CA",12/18/1950,-118.9018333,34.8836667,6
ci3342409,2.88,"18km SSE of Ocotillo Wells, CA",12/18/1950,-116.0758333,32.984,6
iscgemsup896200,,"5 km NNE of Palencia, Guatemala",12/18/1950,-90.333,14.712,180
ci3342410,2.09,"5km S of Loma Linda, CA",12/18/1950,-117.251,34.0048333,16.25
iscgem896201,6.29,"10 km E of Ambon, Indonesia",12/18/1950,128.277,-3.688,35
ci3342412,2.05,"14km E of Lake Los Angeles, CA",12/20/1950,-117.6811667,34.608,6
iscgemsup896203,,Reykjanes Ridge,12/20/1950,-35.468,54.34,15
ci3342413,2.23,"2km NNW of Coso Junction, CA",12/20/1950,-117.9601667,36.0656667,2.79
iscgemsup896207,,"5 km WNW of Coquimbo, Chile",12/21/1950,-71.392,-29.94,55
ci3342418,2.58,"16km SSE of Port Hueneme, CA",12/22/1950,-119.1088333,34.0268333,6
ci3342419,3.85,"14km N of Warner Springs, CA",12/22/1950,-116.6066667,33.4083333,9.38
iscgem896212,6.04,"Nicobar Islands, India region",12/22/1950,91.712,8.23,25
ci3342425,3.14,"4km SE of Coso Junction, CA",12/22/1950,-117.9166667,36.0188333,1.7
ci3342426,2.6,"8km ESE of Coso Junction, CA",12/23/1950,-117.8576667,36.0273333,3
ci3342428,2.87,"5km SSW of Coso Junction, CA",12/23/1950,-117.9633333,36.0013333,4.27
iscgemsup896214,,"34 km E of Iwaki, Japan",12/23/1950,141.269,37.065,49.6
iscgemsup896217,,"42 km ESE of Miyazaki, Japan",12/24/1950,131.852,31.825,30
iscgemsup896219,,north of Ascension Island,12/25/1950,-15.706,-1.056,15
iscgemsup896220,,"51 km NNE of Port-Vila, Vanuatu",12/25/1950,168.581,-17.352,50
ci3342429,3.64,"18km NNE of Big Pine, CA",12/25/1950,-118.1888333,37.3013333,9.92
ci3342430,3.52,"56km NNE of Pahrump, NV",12/26/1950,-115.872,36.6945,6
ci3342431,3.22,"6km S of Ontario, CA",12/26/1950,-117.6153333,33.996,6.33
ci3342433,3.22,"12km ESE of Bishop, CA",12/26/1950,-118.2678333,37.33,5.6
ci3342435,2.4,"3km SSE of San Pedro, CA",12/26/1950,-118.2755,33.7085,6
